    ECON 501/5221  ,  Advanced Macroeconomic Theory (3 cr.),
    ECON 505/5231  ,  Advanced International Trade (3 cr.),
    ECON 517/5233  ,  International Finance (3 cr.),
    ECON 504/5241  ,  Financial Economics (3 cr.),
    ECON 528/5242  ,  Financial Econometrics (3 cr.),
    ECON 500/5251  ,  The Economic Setting for Development (3 cr.),
    ECON 511/5252  ,  Economic Development in Middle East Countries (3 cr.),
    ECON 512/5254  ,  Economic Growth & Development (3 cr.),
    ECON 514/5256  ,  Ethical Issues in Development (3 cr.),
    ECON 522/5257  ,  Economic Strategies for Sustainable Development (3 cr.),
    ECON 590/5259  ,  Research Practicum (3 cr.),
    ECON 516/5261  ,  Mathematical Economics (3 cr.),
    ECON 508/5271  ,  Labor Economics (3 cr.),
    ECON 518/5281  ,  Econometrics (3 cr.),
    ECON 507/5282  ,  Quantitative Methods (3 cr.),
    ECON 509/5291  ,  An Advanced History of Economic Thought (3 cr.),
    ECON 506/5299  ,  Advanced Topics in Economics (3 cr.),
    EDUC 000/1099  ,  Selected Topics for the Core Curriculum (3 cr.),
    EDUC 000/2011  ,  Education and Society (3 cr.),
    EDUC 000/2021  ,  Fundamentals of Teaching and Learning (3 cr.),
    EDUC 000/2099  ,  Selected Topics in Core Curriculum (3 cr.),
    EDUC 000/3011  ,  Educating Children and Youth for a Sustainable Future (3 cr.),
    EDUC 000/3021  ,  Educational Assessment and Instructional Design (3 cr.),
    EDUC 000/3031  ,"  Education, Civil Society and International Development (3 cr.)",
    EDUC 000/4031  ,  Gender and Education (3 cr.),
    EDUC 000/4098  ,  Selected Topics for Core Curriculum (3 cr.),
    EDUC 511/5201  ,  Foundations of Educational Research (3 cr.),
    EDUC 521/5202  ,  Social Foundations of Education (3 cr.),
    EDUC 531/5203  ,  Introduction to International & Comparative Education (3 cr.),
    EDUC 541/5204  ,  Human Development & Learning Theory (3 cr.),
    EDUC 551/5205  ,  Foundations of Instructional Practice (3 cr.),
    EDUC 532/5211  ,"  Globalization, Development, and Educational Reform in the Arab World (3 cr.)",
    EDUC 533/5212  ,"  Comparative Gender, Adolescent, Youth, and Human Development Policy (3 cr.)",
    EDUC 535/5213  ,  Educational Evaluation & Assessment (3 cr.),
    EDUC 536/5214  ,  Human Rights-based Education (3 cr.),
    EDUC 575/5215  ,  Educational Policy Analysis (3 cr.),
    EDUC 588/5216  ,  Research-Based Comparative Approaches to Educational Reform (3 cr.),
    EDUC 534/5217  ,  Strategic Educational Planning and Development (3 cr.),
    EDUC 542/5221  ,  Transformative Leadership (3 cr.),
    EDUC 544/5222  ,  School Governance and Management (3 cr.),
    EDUC 546/5223  ,  Organizational Theory and Educational Institutions (3 cr.),
    EDUC 573/5224  ,  Research-based Instructional Leadership (3 cr.),
    EDUC 552/5231  ,  Online and Blended Learning Design and Instruction in Developing Countries (3 cr.),
    EDUC 554/5232  ,"  Literacy, Learning and Education (3 cr.)",
    EDUC 556/5233  ,  Action Research (3 cr.),
    EDUC 557/5234  ,  Reaching Diverse and Underserved Learners (3 cr.),
    EDUC 000/5236  ,  Education for Sustainable Development (3 cr.),
    EDUC 000/5238  ,  Programs and Environments for Inclusive Education (3 cr.),
    EDUC 562/5241  ,  Pedagogy & Theory of Modern Teaching & Learning in Higher Education (3 cr.),
    EDUC 563/5242  ,  Theories of Student Development in Higher Education (3 cr.),
    EDUC 564/5243  ,  Policy and Administration in Higher Education (3 cr.),
    EDUC 000/5259  ,  Selected Topics in International & Comparative Education (3 cr.),
    EDUC 000/5265  ,  Applied Projects in Inclusive Education (3 cr.),
    EDUC 595/5281  ,  Supervised Fieldwork (3 cr.),
    EDUC 580/5282  ,  Independent Study in International & Comparative Education (3 cr.),
    EDUC 000/5288  ,  Comprehensive Exam (1 cr.),
    EDUC 593/5293  ,  Capstone Project (3 cr.),
    EDUC 599/5299  ,  Research Guidance and Thesis (2 cr.),
    EGPT 199/1099  ,  Selected Topics for the Core Curriculum (3 cr.),
    EGPT 202/2020  ,  Ancient Egypt: An Introduction (3 cr.),
    EGPT 203/2030  ,  Introduction to Egyptian Architecture (3 cr.),
    EGPT 299/2099  ,  Selected Topics for Core Curriculum (3 cr.),
    EGPT 204/2210  ,  Introduction to Archaeology (3 cr.),
    EGPT 250/2250  ,  Ancient Egyptian Literature in Translation (3 cr.),
    EGPT 253/2251  ,  Hieroglyphics I (3 cr.),
    EGPT 254/2252  ,  Hieroglyphics II (3 cr.),
    EGPT 301/3010  ,"  Temples, Tombs and Hieroglyphs (3 cr.)",
    EGPT 361/3201  ,  Art and Architecture of Ancient Egypt I (3 cr.),
    EGPT 362/3202  ,  Art and Architecture of Ancient Egypt II (3 cr.),
    EGPT 343/3211  ,  History of Ancient Egypt I: Pre-Dynastic Through Middle Kingdom Egypt (3 cr.),
    EGPT 344/3212  ,  History of Ancient Egypt II: Middle Kingdom through Ptolemaic Egypt (3 cr.),
    EGPT 403/4030  ,  Independent Study in Egyptology (1-3 cr.),
    EGPT 440/4040  ,  Ancient Egyptian Religion and Ethics (3 cr.),
    EGPT 000/5030  ,  Independent Study and Guided Readings (3 cr.),
    EGPT 304/5100  ,  Culture and Society of Ancient Egypt (3 cr.),
    EGPT 510/5100  ,  Culture and Society of Ancient Egypt (3 cr.),
    EGPT 341/5110  ,  Egypt in the First Millennium BC (3 cr.),
    EGPT 000/5111  ,  Egyptomania (3 cr.),
    EGPT 530/5120  ,  Graeco-Roman Egypt (3 cr.),
    EGPT 342/5120  ,  History of Egypt in the Graeco-Roman Era (3 cr.),
    EGPT 512/5130  ,"  Art, Societies, and Cultures of the Ancient Near East (3 cr.)",
    EGPT 346/5130  ,  Societies and Culture of the Ancient Near East (3 cr.),
    EGPT 348/5140  ,  Societies and Cultures of Ancient Nubia (3 cr.),
    EGPT 521/5140  ,  Societies and Cultures of Ancient Nubia (3 cr.),
    EGPT 400/5150  ,  Introduction to Coptic (3 cr.),
    EGPT 505/5150  ,  Introduction to Coptic (3 cr.),
    EGPT 353/5151  ,  Hieroglyphics III (3 cr.),
    EGPT 500/5151  ,  Hieroglyphics III (3 cr.),
    EGPT 401/5152  ,  Introduction to Hieratic (3 cr.),
    EGPT 402/5153  ,  Hieroglyphics IV (3 cr.),
    EGPT 501/5153  ,  Hieroglyphics IV (3 cr.),
    EGPT 000/5154  ,  Late Egyptian (3 cr.),
    EGPT 445/5160  ,  Selected Topics in Coptic Studies (3 cr.),
    EGPT 539/5160  ,  Selected Topics in Coptic Studies (3 cr.),
    EGPT 459/5170  ,  Selected Topics in Cultural Resource Management and Museology (3 cr.),
    EGPT 545/5170  ,  Selected Topics in Cultural Resource Management and Museology (3 cr.),
    EGPT 540/5180  ,  Advanced Method and Theory: Archaeological and Historical (3 cr.),
    EGPT 491/5191  ,  Field Work (3 cr.),
    EGPT 591/5191  ,  Field Work (3 cr.),
    EGPT 519/5199  ,  Selected Topics in Ancient Egyptian Art and Culture (3 cr.),
    EGPT 499/5199  ,  Selected Topics in Egyptology (3 cr.),
    EGPT 522/5220  ,  Ancient Egyptian Religion and Ethics (3 cr.),
    EGPT 525/5230  ,  Settlement and Daily Life in Ancient Egypt (3 cr.),
    EGPT 526/5240  ,  Death and Burial in Ancient Egypt (3 cr.),
    EGPT 532/5310  ,  Classical Art and Archaeology (3 cr.),
    EGPT 531/5320  ,  The Romano-Byzantine World and Egypt (3 cr.),
    EGPT 533/5330  ,  Coptic Art and Architecture (3 cr.),
    EGPT 541/5420  ,  Material Culture: Looking at Artifacts in Context (3 cr.),
    EGPT 542/5430  ,  Site Analysis (3 cr.),
    EGPT 560/5440  ,  The Iconography of Ancient Egypt (3 cr.),
    EGPT 504/5510  ,  Advanced Hieratic (3 cr.),
    EGPT 502/5520  ,  Introduction to Demotic (3 cr.),
    EGPT 503/5530  ,  Ptolemaic Hieroglyphs (3 cr.),
    EGPT 506/5540  ,  Advanced Coptic Texts (3 cr.),
    EGPT 561/5550  ,  Advanced Readings in Ancient Egyptian Religion Texts (3 cr.),
    EGPT 562/5560  ,  Advanced Readings in Historical Literature from the Old Kingdom to the Late Period (3 cr.),
    EGPT 598/5991  ,  Research Seminar: Research Design and Writing (3 cr.),
    EGPT 599/5992  ,  Thesis (3 cr.),
    ECNG 210/2101  ,  Digital Logic Design (3 cr.),
    ECNG 215/2105  ,  Circuit Analysis I (3 cr.),
    ECNG 216/2106  ,  Circuit Analysis II (3 cr.),
    ECNG 218L/2108L  ,  Digital Logic Design Lab (1 cr.),
    ECNG 219L/2109L  ,  Circuit Analysis Lab (1 cr.),
    ECNG 315/3105  ,  Electronics I: Basic Electronic Devices & Circuits (3 cr.),
    ECNG 316/3106  ,  Electronics II: Analog Circuits (3 cr.),
    ECNG 318/3108  ,  VLSI Design (3 cr.),
    ECNG 319L/3109L  ,  Electronics Lab (1 cr.),
    ECNG 320/3201  ,  Signals and Systems (3 cr.),
    ECNG 321/3202  ,  Automatic Control Systems (3 cr.),
    ECNG 341/3401  ,  Electromagnetic Theory (3 cr.),
    ECNG 352/3502  ,  Computer Ogranization and Assembly Language Programming (3 cr.),
    ECNG 360/3601  ,  Power and Machines (3 cr.),
    ECNG 410/4101  ,  Solid-State Devices (3 cr.),
    ECNG 413/4103  ,  Testing of Digital Circuits (3 cr.),
    ECNG 414/4104  ,  High Level Digital ASIC Design Using CAD (3 cr.),
    ECNG 415/4105  ,  Integrated Circuit Fabrication: Materials and Processes (3 cr.),
    ECNG 420/4301  ,  Fundamentals of Communications I (3 cr.),
    ECNG 421/4302  ,  Fundamentals of Communications II (3 cr.),
    ECNG 404L/4304L  ,  Photonics and Optical Communication Laboratory (1 cr.),
    ECNG 432/4306  ,  Computer Communication Networks (3 cr.),
    ECNG 433/4308  ,  Telecommunications Systems (3 cr.),
    ECNG 434/4310  ,  Optical Communication Systems (3 cr.),
    ECNG 436/4312  ,  Mobile Communication Systems (3 cr.),
    ECNG 439L/4314L  ,  Communications Lab (1 cr.),
    ECNG 442/4402  ,  Electromagnetic Waves (3 cr.),
    ECNG 447/4407  ,  Microwave Systems (3 cr.),
    ECNG 453/4503  ,  Microcontroller system design (3 cr.),
    ECNG 455/4505  ,  Computer Architecture (3 cr.),
    ECNG 456/4506  ,  Industrial control systems (3 cr.),
    ECNG 458L/4508L  ,  Computer Architecture Lab (1 cr.),
    ECNG 459L/4509L  ,  Microcontroller system design lab (1 cr.),
    ECNG 460/4601  ,  Product Design and Development (3 cr.),
    ECNG 480/4920  ,  Special Problems in Electronics and Communications Engineering (1-3 cr.),
    ECNG 494/4930  ,  Selected Topics in Electronics and Communications Engineering (3 cr.),
    ECNG 497/4950  ,  Industrial Internship (1 cr.),
    ECNG 490/4980  ,  Senior Project I (1 cr.),
    ECNG 491/4981  ,  Senior Project II (2 cr.),
    ECNG 510/5210  ,  Advanced Solid-State Devices (3 cr.),
    ECNG 000/5214  ,  Advanced ASIC Design (3 cr.),
    ECNG 516/5216  ,  Analog Integrated Circuit Design (3 cr.),
    ECNG 517/5217  ,  Digital Integrated Circuit Design (3 cr.),
    ECNG 518/5218  ,  Advanced Integrated Circuit Design (3 cr.),
    ECNG 000/5219  ,  High-Performance Integrated Circuit Modeling (3 cr.),
    ECNG 553/5223  ,  Fault-Tolerant Computing and Reliability Modeling (3 cr.),
    ECNG 525/5225  ,  Digital Signal Processing (3 cr.),
    ECNG 556/5226  ,  Networked Control Systems Design & Applications (3 cr.),
    ECNG 522/5230  ,  Probability and Stochastic Processes with Applications (3 cr.),
    ECNG 520/5231  ,  Advanced Digital Communications (3 cr.),
    ECNG 521/5233  ,  Wireless Communication Systems (3 cr.),
    ECNG 524/5234  ,  Enabling Technologies for High Date Rate Communications (3 cr.),
    ECNG 526/5236  ,  Information Theory and Coding (3 cr.),
    ECNG 530/5238  ,  Advanced Computer Networks (3 cr.),
    ECNG 541/5241  ,  Microwave Circuit Analysis and Design (3 cr.),
    ECNG 547/5247  ,  RF and Microwave Systems (3 cr.),
    ECNG 548/5248  ,  RF Integrated Circuit Design (3 cr.),
    ECNG 549/5249  ,  Antennas Design and Applications (3 cr.),
    ECNG 570/5271  ,  New Product Design and Development (3 cr.),
    ECNG 571/5272  ,  Technology and Innovation Management (3 cr.),
    ECNG 572/5273  ,  Strategic Management of Innovation (3 cr.),
    ECNG 573/5274  ,  Entrepreneurship and Innovation (3 cr.),
    ECNG 580/5910  ,  Graduate Independent Study (1-3 cr.),
    ECNG 594/5930  ,  Advanced Topics in Electronics and Communications Engineering (3 cr.),
    ECNG 599/5980  ,  Thesis,
    ECNG 661/6211  ,  Nanoscale CMOS (3 cr.),
    ECNG 619/6219  ,  Design and Analysis of High-Performance Integrated Circuits (3 cr.),
    ECNG 625/6235  ,"  Detection, Classification, and Estimation Theory (3 cr.)",
    ECNG 694/6930  ,  Advanced Selected Topics in Electronics and Communications Engineering (3 cr.),
    ECNG 622/6931  ,  Advanced Topics in Wireless Communications (3 cr.),
    ECNG 699/6980  ,  Research Guidance Dissertation (3 cr.),
    ENGR 101/1001  ,  Introduction to Engineering (1 cr.),
    ENGR 115/1005  ,  Descriptive Geometry and Engineering Drawing (2 cr.),
    ENGR 212/2102  ,  Engineering Mechanics I (Statics) (3 cr.),
    ENGR 214/2104  ,  Engineering Mechanics II (Dynamics) (3 cr.),
    ENGR 229/2112  ,  Strength and Testing of Materials (4 cr.),
    ENGR 261/2122  ,  Fundamentals of Fluid Mechanics (3 cr.),
    ENGR 313/3202  ,  Engineering Analysis and Computation I (3 cr.),
    ENGR 318/3212  ,  General Electrical Engineering (3 cr.),
    ENGR 345/3222  ,  Engineering Economy (3 cr.),
    ENGR 364/3322  ,  Fundamentals of Thermofluids (3 cr.),
    ENGR 000/3920  ,  Special Problems in Engineering ( 1 cr.),
    ENGR 494/4990  ,  Entrepreneurial Development and Innovation (3 cr.),
    ENGR 000/5101  ,  Cross Talk: Implementation Science and Engineering (3 cr.),
    ENGR 511/5202  ,  Computational Methods in Engineering (3 cr.),
    ENGR 518/5204  ,  Engineering Statistics (3 cr.),
    ENGR 512/5210  ,  Experimental Methods in Engineering (3 cr.),
    ENGR 516/5240  ,  Engineering for a Sustainable Environment (3 cr.),
    ENGR 590/5940  ,  Graduate Thesis Seminar (3 cr.),
    ELIN 98/0101  ,  Intermediate English (0 cr.),
    ELIN 99/0102  ,  Advanced English (0 cr.),
    ELIN 120/0301  ,  Intermediate English (for Graduates) (0 cr.),
    ENGL 100/0210  ,  Academic English for the Liberal Arts (0 cr.),
    ENGL 123/0310  ,  Effective Writing (for Graduates) (0 cr.),
    ENGL 124/0311  ,  Academic Reading (for Graduates) (0 cr.),
    ENGL 125/0312  ,  Listening and Speaking (for Graduates) (0 cr.),
    ENGL 199/0399  ,  Selected Topic for Core Curriculum (3 cr.),
    ECLT 123/1023  ,  Experiencing Creativity: Texts and Images,
    ECLT 199/1099  ,  Selected Topics for Core Curriculum (3 cr.),
    ECLT 200/2010  ,  Introduction to Literature (3 cr.),
    ECLT 201/2011  ,  Survey of British Literature (3 cr.),
    ECLT 202/2012  ,  Global Literature in English (3 cr.),
    ECLT 209/2019  ,  Introduction to American Studies (3 cr.),
    ECLT 299/2096  ,  Selected Topics for the Core Curriculum in Global Studies (3 cr.),
    ECLT 299/2097  ,  Selected Topics for the Core Curriculum in Arab World Studies (3 cr.),
    ECLT 299/2099  ,  Selected Topics for the Core Curriculum in Humanities (3 cr.),
    ECLT 301/3001  ,  Medieval Literature (3 cr.),
    ECLT 302/3002  ,  Literature of the Renaissance (3 cr.),
    ECLT 303/3003  ,  Seventeenth-Century Literature (3 cr.),
    ECLT 304/3004  ,  Eighteenth-Century Literature (3 cr.),
    ECLT 305/3005  ,  Romanticism (3 cr.),
    ECLT 306/3006  ,  Nineteenth-Century European Literature (3 cr.),
    ECLT 308/3008  ,  Modern European and American Literature (3 cr.),
    ECLT 310/3010  ,  American Literature to 1900 (3 cr.),
    ECLT 311/3011  ,  Modern American Literature (3 cr.),
    ECLT 344/3014  ,  Literature and Philosophy (3 cr.),
    ECLT 330/3030  ,  Literature and Cinema (3 cr.),
    ECLT 332/3032  ,  World Literature (3 cr.),
    ECLT 333/3033  ,  African Literature (3 cr.),
    ECLT 345/3045  ,  Literature and Gender (3 cr.),
    ECLT 346/3046  ,  Third World Literature (3 cr.),
    ECLT 348/3048  ,  Contemporary Literature (3 cr.),
    ECLT 352/3052  ,  Recurrent Themes in Literature (3 cr.),
    ECLT 353/3053  ,  Modern Drama (3 cr.),
    ECLT 360/3060  ,  Shakespeare (3 cr.),
    ECLT 370/3070  ,  Creative Writing (3 cr.),
    ECLT 347/3099  ,  Selected Topics (3 cr.),
    ECLT 409/4009  ,  Greek Classics in Translation (3 cr.),
    ECLT 410/4010  ,  Classics of the Ancient World (3 cr.),
    ECLT 411/4011  ,  History of Literary Criticism (3 cr.),
    ECLT 412/4012  ,  Modern Literary Criticism (3 cr.),
    ECLT 447/4099  ,  Capstone Seminar: Selected Topics (3 cr.),
    ECLT 000/5101  ,"  Visual, Literary, and Critical Approaches to Gender in MENA (3 cr.)",
    ECLT 506/5106  ,  Greek Classics in Translation (3 cr.),
    ECLT 507/5107  ,  Classics of the Ancient World (3 cr.),
    ECLT 508/5108  ,  History of Literary Criticism (3 cr.),
    ECLT 509/5109  ,  Modern Literary Criticism (3 cr.),
    ECLT 510/5110  ,  Renaissance Writers (3 cr.),
    ECLT 512/5112  ,  Seventeenth-Century Writers (3 cr.),
    ECLT 514/5114  ,  Eighteenth-Century Writers (3 cr.),
    ECLT 516/5116  ,  The Romantic Movement (3 cr.),
    ECLT 517/5117  ,  Nineteenth-Century Writers (3 cr.),
    ECLT 523/5123  ,  Modern Poets (3 cr.),
    ECLT 531/5131  ,  The Modern Novel (3 cr.),
    ECLT 540/5140  ,  Readings in American Literature (3 cr.),
    ECLT 542/5142  ,  Readings in French Literature (3 cr.),
    ECLT 543/5143  ,  Readings in British Literature (3 cr.),
    ECLT 545,546/5199-5299  -  Selected Topics (3 cr.),
    ECLT 555/5255  ,  Research Methods in Literature (3 cr.),
    ECLT 588/5288  ,  Comprehensives (no cr.),
    ECLT 599/5298  ,  Research Guidance and Thesis (no cr.),
    ENTR 303/3201  ,  Principles of Entrepreneurial Finance (3 cr.),
    ENTR 413/4102  ,  Entrepreneurship and Innovation (3 cr.),
    ENTR 417/4301  ,  Entrepreneurship Lab: Developing and Launching a New Venture (3 cr.),
    ENTR 418/4302  ,  Corporate Entrepreneurship (3 cr.),
    ENTR 419/4303  ,  Social Entrepreneurship (3 cr.),
    ENTR 420/4501  ,  Family Business (3 cr.),
    ENTR 421/4502  ,  Innovation and Technology (3 cr.),
    ENTR 000/4503  ,  Digital Strategy (3 cr.),
    ENTR 470/4970  ,  Special Topics in Entrepreneurship (3 cr.),
    ENVE 561/5250  ,  Water Quality Control (3 cr.),
    ENVE 562/5251  ,  Unit Operations in Environmental Engineering (3 cr.),
    ENVE 564/5252  ,  Air Pollution Control Engineering (3 cr.),
    ENVE 565/5253  ,  Air Pollution and Combustion (3 cr.),
    ENVE 566/5254  ,  Solid and Hazardous Wastes Engineering (3 cr.),
    ENVE 567/5255  ,  Environmental Chemistry (3 cr.),
    ENVE 568/5256  ,"  Noise Pollution Fundamentals, Measurements and Control (3 cr.)",
    ENVE 569/5258  ,  Groundwater Hydrology and Contamination (3 cr.),
    ENVE 580/5910  ,  Independent Study in Engineering (3 cr.),
    ENVE 592/5930  ,  Advanced Topics in Engineering (3 cr.),
    ENVE 599/5980  ,  Research Guidance Thesis (3 cr.),
    ENVE 662/6250  ,  Advanced Treatment Processes (3 cr.),
    ENVE 680/6910  ,  Independent Study in Environmental Engineering (3 cr. Max.),
    ENVE 692/6930  ,  Advanced Selected Topics in Environmental Engineering (3 cr.),
    ENVE 699/6980  ,  Research Guidance Dissertation (3 cr.),
    EMBA 601/5601  ,  Change Management and Global Transformation (1.75 cr.),
    EMBA 602/5602  ,  Team-work & Communication (1.75 cr.),
    EMBA 603/5603  ,  Data Analysis and Analytical Decision Modeling for Optimizing Decisions (2 cr.),
    EMBA 604/5604  ,  Managerial Economics (1.75 cr.),
    EMBA 605/5605  ,  Strategic Accounting (1.75 cr.),
    EMBA 606/5606  ,  Financial Management (2 cr.),
    EMBA 607/5607  ,  Corporate Financial Management (1.75 cr.),
    EMBA 608/5608  ,"  Talent Management, Coaching & Mentoring (1.75 cr.)",
    EMBA 609/5609  ,  Managerial Decision Making and Operation Management (2 cr.),
    EMBA 610/5610  ,  Global Marketing Management (International Live-in Module) (2.75 cr.),
    EMBA 611/5611  ,  Competitive & Corporate Strategy (International Live-in Module) (2.75 cr.),
    EMBA 612/5612  ,  E- Business & Managers’ Toolkit (2 cr.),
    EMBA 613/5613  ,  Leadership & Management (1.75 cr.),
    EMBA 614/5614  ,  Innovation and Creating the Best Practices of Tomorrow (1.75 cr.),
    EMBA 615/5615  ,  Global Supply Chain Management and Operational Excellence (2 cr.),
    EMBA 616/5616  ,  Negotiation & Conflict Management (1.75 cr.),
    EMBA 617/5617  ,  Entrepreneurial Management (1.75 cr.),
    EMBA 618/5618  ,  Doing Business With The East (International Live-in Module) (2.75 cr.),
    EMBA 619/5619  ,  Doing Business With The East (International Live-in Module) (2.75 cr.),
    EMBA 620/5620  ,  Corporate Governance & Social Responsibility (2 cr.),
    EMBA 621/5621  ,  Business & Legal Environment (1.75 cr.),
    EMBA 622/5622  ,  Development & Rationale for Competitive Law (1.75 cr.),
    EMBA 623/5623  ,  Adapting to Global Environment - Integration Consultation Project (4 cr.),
    EMBA 000/5624  ,  Independent Study - Selected Topics in Management (1-3 cr.),
    FILM 199/1099  ,  Selected Topics for Core Curriculum (3 cr.),
    FILM 299/2099  ,  Selected Topics for Core Curriculum (3 cr.),
    FILM 220/2120  ,  Introduction to Film Art (3 cr.),
    FILM 000/2121  ,  Introduction to Film Production (3 cr.),
    FILM 000/2122  ,  Introduction to Film Criticism (3 cr.),
    FILM 000/2123  ,  Introduction to Film Production II (3 cr.),
    FILM 000/2201  ,  Acting I (3 cr.),
    FILM 000/2211  ,  Acting in Arabic I (3 cr.),
    FILM 000/3030  ,  Literature and Cinema (3 cr.),
    FILM 341/3041  ,  Anthropology and Film (3 cr.),
    FILM 370/3070  ,  Selected Topics in Film (3 cr.),
    FILM 310/3110  ,  World Cinema (3 cr.),
    FILM 000/3115  ,  American Cinema 1895-1945 (3 cr.),
    FILM 000/3117  ,  American Cinema 1945-present (3 cr.),
    FILM 320/3120  ,  Cinema in Egypt and the Arab World (3 cr.),
    FILM 000/3125  ,  Topics in National Cinemas (3 cr.),
    FILM 330/3130  ,  Film Theory (3 cr.),
    FILM 340/3140  ,  Documentary Film (3 cr.),
    FILM 000/3150  ,  Women and Film (3 cr.),
    FILM 360/3160  ,  The Filmmaker (3 cr.),
    FILM 390/3190  ,  Film Genres (3 cr.),
    FILM 352/3252  ,  Screenwriting (3 cr.),
    FILM 353/3253  ,  Digital Cinematography (3 cr.),
    FILM 344/3254  ,  Digital Editing (3 cr.),
    FILM 336/3306  ,  Sound for Picture Production (3 cr.),
    FILM 352/3352  ,  The Film Industry (3 cr.),
    FILM 354/3354  ,  Film Audience and Reception (3 cr.),
    FILM 000/3402  ,  Documentary Production (3 cr.),
    FILM 000/4201  ,  Film Directing (3 cr.),
    FILM 450/4250  ,  Senior Film Project (3 cr.),
    FILM 000/4350  ,  Philosophy and Film (3 cr.),
    FILM 456/4356  ,  Experiential Learning in Film (3 cr.),
    FILM 402/4402  ,  Independent Study (1-3 cr.),
    FILM 470/5170  ,  Advanced Seminar in Film Studies and Research (3 cr.),
    FINC 303/2101  ,  Business Finance I (3 cr.),
    FINC 404/3201  ,  Investment Analysis (3 cr.),
    FINC 405/3401  ,  Applied Banking (3 cr.),
    FINC 408/3501  ,  International Finance (3 cr.),
    FINC 410/4202  ,  Capital Markets (3 cr.),
    FINC 412/4203  ,  Options and Derivatives (3 cr.),
    FINC 415/4204  ,  Portfolio Theory and its Applications (3 cr.),
    FINC 414/4301  ,  Corporate Finance (3 cr.),
    FINC 000/4302  ,  Introduction to Private Equity and Direct Investments (3 cr.),
    FINC 470/4970  ,  Special Topics in Financial Management (3 cr.),
    FINC 475/4975  ,  Independent Study in Financial Management (1-3 cr.),
    FINC 527/5201  ,  Managerial Economics (3 cr.),
    FINC 540/5202  ,  Financial Management (3 cr.),
    FINC 541/5203  ,  Investments and Portfolio Management (3 cr.),
    FINC 535/5204  ,  Applied Financial Econometrics (3 cr.),
    FINC 000/5230  ,  Statistical and numerical methods (3 cr.),
    FINC 542/5311  ,  International Financial Management (3 cr.),
    FINC 543/5312  ,  Financial Institutions and Markets (3 cr.),
    FINC 512/5313  ,  Options and Derivatives (3 cr.),
    FINC 516/5314  ,  Real Estate Finance (3 cr.),
    FINC 518/5315  ,  Islamic Finance (3 cr.),
    FINC 000/5320  ,  Financial Computing (3 cr.),
    FINC 513/5331  ,  Fixed Income Securities (3 cr.),
    FINC 545/5333  ,  Private Equity and Venture Capital (3 cr.),
    FINC 544/5351  ,  Advanced Corporate Finance (3 cr.),
    FINC 517/5352  ,  Financial Modeling (3 cr.),
    FINC 514/5353  ,  Financial Risk Analysis (3 cr.),
    FINC 570/5370  ,  Selected Topics in Financial Management (3 cr.),
    FINC 575/5375  ,  Independent Study in Financial Management (1-3 cr.),
    FINC 599/5401  ,  Thesis (9 cr.),
    FINC 590/5402  ,  Research Methodology (3 cr.),
    GWST 500/5100  ,  Theorizing Gender (3 cr.),
    GWST 501/5101  ,"  Visual, Literary, and Critical Approaches to Gender in MENA (3 cr.)",
    GWST 502/5102  ,  Justice: Histories and Theories (3 cr.),
    GWST 504/5104  ,  Mobilities: Gender and Migration (3 cr.),
    GWST 506/5106  ,  Reading Capital (3 cr.),
    GWST 507/5107  ,  Critical Geographies: Reading the Global South (3 cr.),
    GWST 508/5108  ,  Women and Human Rights (3 cr.),
    GWST 000/5109  ,  Theorizing the Urban (3 cr.),
    GWST 570/5170  ,  Special Topics in Gender and Women’s Studies (3 cr.),
    GWST 580/5180  ,  Independent Study and Readings (3 cr.),
    GWST 505/5205  ,  Gender and Feminist Research Methodologies (3 cr.),
    GWST 599/5299  ,  Research Guidance and Thesis (no cr.),
    GHHE 000/5110  ,  Biostatistics (3 cr.),
    GHHE 000/5120  ,  Introduction to Epidemiology (3 cr.),
    GHHE 000/5130  ,  Environmental & Occupational Health (3 cr.),
    GHHE 000/5135  ,  Environmental Health for the Non-Scientist (3 cr.),
    GHHE 000/5140  ,  Bioethics in Research (3 cr.),
    GHHE 000/5150  ,  Global Health Communication and Society (3 cr.),
    GHHE 000/5160  ,  Thesis Research,
    GHHE 000/5180  ,  Experimental Design and Research Methods (3 cr.),
    GHHE 000/5190  ,  Diseases and Social Perception (3 cr.),
    GHHE 000/5195  ,  Advanced Good Laboratory Practices and Laboratory Management (3 cr.),
    GHHE 000/5210  ,  Advanced Epidemiology (3 cr.),
    GHHE 000/5220  ,  Principles and Methods of Applied Infectious Disease Epidemiology (3 cr.),
    GHHE 000/5230  ,  Environmental Epidemiology (3 cr.),
    GHHE 000/5240  ,  Genetic and Cancer Epidemiology (3 cr.),
    GHHE 000/5250  ,"  Epidemiology of Malnutrition, Metabolic Disorders, Obesity and Diabetes (3 cr.)",
    GHHE 000/5260  ,  Reproductive and Child Health Epidemiology (3 cr.),
    GHHE 000/5270  ,  Community-Driven Epidemiology: Environmental Justice and Equity (3 cr.),
    GHHE 000/5280  ,  Systematic Review and Meta-Analysis (3 cr.),
    GHHE 000/5290  ,  Health Analytics and Informatics (3 cr.),
    GHHE 000/5330  ,  The Earth Lab (3 cr.),
    GHHE 000/5331  ,  Health Effects of Environmental Agents (3 cr.),
    GHHE 000/5332  ,  Environmental Exposure Assessment (3 cr.),
